24266,WRIT 132 - 01,Class Matters,14,0 / 12,Clapp Library 258,11:10 am - 12:20 pm,TF,Anne Brubaker,,W,More
24267,WRIT 136 - 01,Staging Science,16,0 / 16,Clapp Library 346,01:30 pm - 02:40 pm,TF,Anne Brubaker,,W,More
24005,WRIT 138 - 01,Art or Propaganda?,15,0 / 15,Clapp Library 336,09:50 am - 11:00 am,TF,Erin Battat,,W,More
23775,WRIT 140 - 01,Romantic Comedy,15,0 / 15,Founders Hall 227,02:50 pm - 04:00 pm,MTh,Vernon Shetley,,W,More
24268,WRIT 142 - 01,Latin American Writers,15,0 / 15,Green Hall 130,09:50 am - 11:00 am,MTh,Marjorie Agosin,,W,More
24269,WRIT 148 - 01,Sex in the Middle Ages,15,0 / 15,Green Hall 438A,11:10 am - 12:20 pm,MTh,Carlos Vega,,W,More
24270,WRIT 152 - 01,Growing Up in the Novel,14,1 / 15,Founders Hall 121,09:50 am - 11:00 am,MTh,Lisa Rodensky,,W,More
23768,WRIT 155 - 01,The Selfie in American Life,15,0 / 15,Clapp Library 148,11:10 am - 12:20 pm,MTh,Heather Bryant,,W,More
23769,WRIT 155 - 02,The Selfie in American Life,15,0 / 15,Clapp Library 148,08:30 am - 09:40 am,MTh,Heather Bryant,,W,More
23767,WRIT 156 - 01,Taste,14,1 / 15,Founders Hall 227,02:50 pm - 04:00 pm,TF,James Noggle,,W,More
24272,WRIT 158 - 01,Bestsellers after the Boom,16,0 / 16,Clapp Library 336,04:10 pm - 05:20 pm,MTh,Eileen O'Connor,,W,More
24273,WRIT 159 - 01,Graphic Novel,14,1 / 15,Green Hall 236B,01:30 pm - 02:40 pm,TF,David Ward,,W,More
23777,WRIT 161 - 01,Hidden Worlds,16,0 / 16,Clapp Library 346,04:10 pm - 05:20 pm,MTh,Justin Armstrong,,W,More
22128,WRIT 171 - 01,Influence of Place,15,0 / 15,Observatory 123,11:10 am - 12:20 pm,MTh,Marcia Thomas,,W,More
24274,WRIT 180 - 01,There's No Place Like Home,15,0 / 15,Founders Hall 121,09:50 am - 11:00 am,TF,Carol Dougherty,,W,More
24464,WRIT 201 - 01,Intensive Writing Workshop,3,7 / 10,Clapp Library 209,02:50 pm - 04:00 pm,TF,Lynne Viti,,,More
23382,WRIT 390 - 01,"CSPW:Law, Medicine and Ethics",12,0 / 12,Pendleton Hall East 351,02:50 pm - 05:20 pm,Th,Lynne Viti,,"LL, SBA",More
